10270,03/09/2026 03:44:03.151 PM, 29.3847
10271,03/09/2026 03:44:04.151 PM, 29.4820
10272,03/09/2026 03:44:05.151 PM, 29.3632
10273,03/09/2026 03:44:06.151 PM, 29.3182
10274,03/09/2026 03:44:07.151 PM, 29.1457
10275,03/09/2026 03:44:08.151 PM, 29.2692
10276,03/09/2026 03:44:09.151 PM, 29.1726
10277,03/09/2026 03:44:10.151 PM, 29.2102
10278,03/09/2026 03:44:11.151 PM, 29.2054
10279,03/09/2026 03:44:12.151 PM, 29.2263
10280,03/09/2026 03:44:13.151 PM, 29.1806
10281,03/09/2026 03:44:14.151 PM, 29.2779
10282,03/09/2026 03:44:15.151 PM, 29.1806
10283,03/09/2026 03:44:16.151 PM, 29.2558
10284,03/09/2026 03:44:17.151 PM, 29.1538
10285,03/09/2026 03:44:18.151 PM, 29.1484
10286,03/09/2026 03:44:19.151 PM, 29.3122
10287,03/09/2026 03:44:20.151 PM, 29.1645
10288,03/09/2026 03:44:21.151 PM, 29.2075
10289,03/09/2026 03:44:22.151 PM, 29.1893
10290,03/09/2026 03:44:23.151 PM, 29.3048
10291,03/09/2026 03:44:24.151 PM, 29.1269
10292,03/09/2026 03:44:25.151 PM, 29.3236
10293,03/09/2026 03:44:26.151 PM, 29.1377
10294,03/09/2026 03:44:27.151 PM, 29.2827
10295,03/09/2026 03:44:28.151 PM, 29.2370
10296,03/09/2026 03:44:29.151 PM, 29.2424
10297,03/09/2026 03:44:30.151 PM, 29.1920
10298,03/09/2026 03:44:31.151 PM, 29.3477
10299,03/09/2026 03:44:32.151 PM, 29.2102
10300,03/09/2026 03:44:33.151 PM, 29.2853
10301,03/09/2026 03:44:34.151 PM, 29.2001
10302,03/09/2026 03:44:35.151 PM, 29.2477
10303,03/09/2026 03:44:36.151 PM, 29.2048
10304,03/09/2026 03:44:37.151 PM, 29.3639
10305,03/09/2026 03:44:38.151 PM, 29.1887
10306,03/09/2026 03:44:39.151 PM, 29.2914
10307,03/09/2026 03:44:40.151 PM, 29.2726
10308,03/09/2026 03:44:41.151 PM, 29.3021
10309,03/09/2026 03:44:42.151 PM, 29.3397
10310,03/09/2026 03:44:43.151 PM, 29.2833
10311,03/09/2026 03:44:44.151 PM, 29.2692
10312,03/09/2026 03:44:45.151 PM, 29.1786
10313,03/09/2026 03:44:46.151 PM, 29.3880
10314,03/09/2026 03:44:47.151 PM, 29.1967
10315,03/09/2026 03:44:48.151 PM, 29.2692
10316,03/09/2026 03:44:49.151 PM, 29.2108
10317,03/09/2026 03:44:50.151 PM, 29.1967
10318,03/09/2026 03:44:51.151 PM, 29.2216
10319,03/09/2026 03:44:52.151 PM, 29.2424
10320,03/09/2026 03:44:53.151 PM, 29.1914
10321,03/09/2026 03:44:54.151 PM, 29.2639
10322,03/09/2026 03:44:55.151 PM, 29.2269
10323,03/09/2026 03:44:56.151 PM, 29.1947
10324,03/09/2026 03:44:57.151 PM, 29.2907
10325,03/09/2026 03:44:58.151 PM, 29.2726
10326,03/09/2026 03:44:59.151 PM, 29.3041
10327,03/09/2026 03:45:00.151 PM, 29.2591
10328,03/09/2026 03:45:01.151 PM, 29.2672
10329,03/09/2026 03:45:02.151 PM, 29.2377
10330,03/09/2026 03:45:03.151 PM, 29.3263
10331,03/09/2026 03:45:04.151 PM, 29.2430
10332,03/09/2026 03:45:05.151 PM, 29.2538
10333,03/09/2026 03:45:06.151 PM, 29.2672
10334,03/09/2026 03:45:07.151 PM, 29.2934
10335,03/09/2026 03:45:08.151 PM, 29.2779
10336,03/09/2026 03:45:09.151 PM, 29.1813
10337,03/09/2026 03:45:10.151 PM, 29.2377
10338,03/09/2026 03:45:11.151 PM, 29.2538
10339,03/09/2026 03:45:12.151 PM, 29.2477
10340,03/09/2026 03:45:13.151 PM, 29.2108
10341,03/09/2026 03:45:14.151 PM, 29.3477
10342,03/09/2026 03:45:15.151 PM, 29.2860
10343,03/09/2026 03:45:16.151 PM, 29.3343
10344,03/09/2026 03:45:17.151 PM, 29.2377
10345,03/09/2026 03:45:18.151 PM, 29.3585
10346,03/09/2026 03:45:19.151 PM, 29.3236
10347,03/09/2026 03:45:20.151 PM, 29.3122
10348,03/09/2026 03:45:21.151 PM, 29.2833
10349,03/09/2026 03:45:22.151 PM, 29.3370
10350,03/09/2026 03:45:23.151 PM, 29.2135
10351,03/09/2026 03:45:24.151 PM, 29.3370
10352,03/09/2026 03:45:25.151 PM, 29.2054
10353,03/09/2026 03:45:26.151 PM, 29.3236
10354,03/09/2026 03:45:27.151 PM, 29.2538
10355,03/09/2026 03:45:28.151 PM, 29.2994
10356,03/09/2026 03:45:29.151 PM, 29.3075
10357,03/09/2026 03:45:30.151 PM, 29.2833
10358,03/09/2026 03:45:31.151 PM, 29.2511
10359,03/09/2026 03:45:32.151 PM, 29.2940
10360,03/09/2026 03:45:33.151 PM, 29.1598
10361,03/09/2026 03:45:34.151 PM, 29.2511
10362,03/09/2026 03:45:35.151 PM, 29.4095
10363,03/09/2026 03:45:36.151 PM, 29.2081
10364,03/09/2026 03:45:37.151 PM, 29.3424
10365,03/09/2026 03:45:38.151 PM, 29.2403
10366,03/09/2026 03:45:39.151 PM, 29.3934
10367,03/09/2026 03:45:40.151 PM, 29.2591
10368,03/09/2026 03:45:41.151 PM, 29.2779
10369,03/09/2026 03:45:42.151 PM, 29.2350
10370,03/09/2026 03:45:43.151 PM, 29.2699
10371,03/09/2026 03:45:44.151 PM, 29.2753
10372,03/09/2026 03:45:45.151 PM, 29.3531
10373,03/09/2026 03:45:46.151 PM, 29.3639
10374,03/09/2026 03:45:47.151 PM, 29.3585
10375,03/09/2026 03:45:48.151 PM, 29.2242
10376,03/09/2026 03:45:49.151 PM, 29.2403
10377,03/09/2026 03:45:50.151 PM, 29.3800
10378,03/09/2026 03:45:51.151 PM, 29.3128
10379,03/09/2026 03:45:52.151 PM, 29.4041
